,filepath,pub_date,page_seq_num,edition_seq_num,batch,lccn,box,score,ocr,place_of_publication,geographic_coverage,name,publisher,url,page_url
1862,kyu_egret_ver01/data/sn86069398/00202195842/1919111101/0572/005_0_96.jpg,1919-11-11,572,1,kyu_egret_ver01,sn86069398,"[0.0480467534, 0.0257135918, 0.4832123297, 0.22001289770000002]",0.966696918,"['ill', 'CTAT', 'TROOP', 'Si', 'I', 'U', '13', '.', 't', 'V', '1', ""'A."", 'V', 'I', ""'"", ""State'troops"", 'ou', 'guard', 'In', 'Scholtuy', 'square.', 'Boston,', 'whore', 'red.', 'the', 'most', 'serious', 'rioting', 'due', 'to', 'the', 'strike', 'of', 'policemen']","Hopkinsville, Ky.",['Kentucky--Christian--Hopkinsville'],The Kentuckian. [volume],Kentuckian Co.,https://news-navigator.labs.loc.gov/data/kyu_egret_ver01/data/sn86069398/00202195842/1919111101/0572/005_0_96.jpg,https://chroniclingamerica.loc.gov/data/batches/kyu_egret_ver01/data/sn86069398/00202195842/1919111101/0572.jp2
1863,okhi_durant_ver01/data/sn85042345/00200296448/1919062301/0070/012_0_93.jpg,1919-06-23,70,1,okhi_durant_ver01,sn85042345,"[0.1685977512, 0.06573758560000001, 0.5182948729, 0.40695885660000003]",0.9357429743000001,"['c', 'c', 'i..', 'i:', '""1', 'II', 'I', 'II', 'I', 'II', '1', '.', 'I', 'XIII', 'II', 'i', 'II', 'v', ""'V"", 'I', 'I', 'I', 'I', 'I', 'I', 'IV.', 'I', 'i', 'I', 'V', ""'V-i"", '-', 'J', 'liY', '""', 'i', 'ia', 'a', 'a', 'VU', 'IIMC', 'i', 'fin', 'ii.alilnK', 'HV', 'If', 'ton', 'Hie', 'iiuiiar', 'nr', 'if', 'you', 'ara', 'fniina', 'your', 'iiiwn', 'bouaa', 'foi', 'auntmai', 'uia', 'mil', 'for', 'k', '1', ""'in-"", 'dalnti', 'ami', 'aid', 'm', 'h', ',', 'i', 'ion', 'dn', 'hv', 'ii', 'launin', ""'"", 'nd', 'ilVI', 'euili', 'a', 'I.', ""nali'"", 'un.l', 'ihniy', 'look', 'la', 'avarj', 'ih', 'dJirbaal', 'room', ""I'hi"", 'dwallara,', 'jih', 'abould', 'take', 'al', 'if', 'tin', 'eralonna', 'aalaa', 'fm', 'Ihev', 'in.it', 'make', 'llielr', 'aim', 'ri', 'vi-i', ""I'al.le"", 'ha', ""'i"", 'Ol', ""'"", 'hi', 'tl', 'film', 'k', ':', 'Ci,.4WJWJk', '""', '-Wa-ajH', 'I', 'JlTf', '::l', 'Mm', 'aTJW', '&&&ir7', ""'mam"", '(Ml', 'Ihey', 'may', 'uae', 'It', 'thrggghOUl', ""'"", 'their', 'flva-rOOBIi', 'imil', ""t-ii'li"", 'with', 'mure', 'than', 'n', 'plOggUlg', 'tflal', '.', 'ntuffiMi', 'turnllMra', 'wiuiii', 'la', 'wnn', 'anil', 'aiimetlmea', 'pruklv', 'mv', 'ne', 'round', 'with', 'dainty', 'eratonM', 'wtmh', 'wiii', 'make', 'II', 'mure', 'i-omfurliilile', 'nnd', 'will', 'I', 'lirofecl', 'Hie', 'npenalve', 'upholalei', 'from', 'the', 'duet', 'and', 'dirt', 'whli', 'h', 'la', 'al', 'aa', 'praatnt', 'whan', 'tha', 'wlntfowi', 'ara', 'I', 'iipen', 'Thia', 'oralonna', 'act', 'fur', 'itw', 'cornai', 'uf', 'iha', 'bad', 'room,', 'iha', 'Bitting', 'room', '01', 'the', 'aunriuiiii', 'la', 'of', 'lilue,', 'iuee', 'and', '.I', 'if', 'fudll', 'yelluw', 'Thero', 'la', 'the', 'aealnn', 'rimifi', 'at', 'the', 'left,', 'wlilrh', 'may', 'ba', 'Pl', 'rlag', 'wlicretei', '.me', 'wlhe', 'In', 'lo', 'Iha', 'mending', 'II', 'la', 'filled', 'With', 'pouehoa', '!', 'pot', 'kata,', 'pin', 'ouaWonn.', 'trwta', 'ann', ';', 'who', 'eannpl', 'get', 'to', 'the', 'country', 'ia', 'bring', 'the', 'oountry', 'to', 'tha', 'elty', 'llllle', 'flower', 'pola', 'With', 'fliiwrta', ""t'd"", 'on', 'them', 'will', 'help', 'brighten', 'up', 'Window', 'ami', 'will', 'leOdl', 'cheer', 'III', 'ttii-', 'planta', 'thay', 'hold', 'do', 'nut', 'III', 'the', 'dingy', 'i', 'It)', 'And', 'then', 'If', 'i', 'yallon', 'bird', 'ia', 'aoon', 'to', 'the', 'piiiii-ii', 'plania', 'the', 'Hiuaton', 'ia', 'Plata', 'and', 'tha', 'city', 'dwellei', 'luta', 'a', 'of', 'artlflelnl', 'natura', 'which', 'will', 'aoma', 'Onoclevar', 'gift', 'who', ""mua'l"", 'in', '""tha', 'third', 'flour', 'back""', 'booauoe', 'the', 'crowded', 'condgtlona', 'near', 'one', 'iha', 'aoldler', 'oa', 'mpa', 'irok', 'aome', 'pola', 'ami', 'painted', 'I', 'hem', 'wo,', 'btilllenj', 'little', 'fluwem', 'She', 'look', 'aome', 'common', 'urillnary', 'rot', 'and', 'BtnMed', 'them', 'In', 'water']","Tulsa, Okla.",['Oklahoma--Tulsa--Tulsa'],The Morning Tulsa daily world. [volume],World Pub. Co.,https://news-navigator.labs.loc.gov/data/okhi_durant_ver01/data/sn85042345/00200296448/1919062301/0070/012_0_93.jpg,https://chroniclingamerica.loc.gov/data/batches/okhi_durant_ver01/data/sn85042345/00200296448/1919062301/0070.jp2
1864,dlc_englishsetter_ver01/data/sn83045433/0028076405A/1919111501/0674/007_0_92.jpg,1919-11-15,674,1,dlc_englishsetter_ver01,sn83045433,"[0.1161047749, 0.0242664104, 0.489340792, 0.2454260929]",0.9276899099,"['?', 'I', ':', '?', 'I', '?', ':', '1', 'IF', 'THE', 'GAS', 'BAG', 'RIPS', 'LOOK', 'AT', 'THE', 'WINGS', 'New', 'York.?Five', 'acres', 'of', 'wings', 'in', 'combination', 'with', 'a', 'big', 'gas', 'bag', 'are', 'calculated', 'to', 'keep', 'this', '650-foot', 'liner', 'of', 'the', 'air', 'aloft', 'and', 'carry', '3,000', 'per', 'sons', 'across', 'the', 'Atlantic', 'in', '30', 'hours.', 'Patents', 'on', 'the', 'ideas', 'involved', 'have', 'been', 'taken', 'out', 'by', 'Lee', 'McKelvey,', 'a', 'St.', 'Louis', 'mechanical', 'engineer.']","Washington, D.C.",['District of Columbia--Washington'],The Washington herald. [volume],Washington Herald Co.,https://news-navigator.labs.loc.gov/data/dlc_englishsetter_ver01/data/sn83045433/0028076405A/1919111501/0674/007_0_92.jpg,https://chroniclingamerica.loc.gov/data/batches/dlc_englishsetter_ver01/data/sn83045433/0028076405A/1919111501/0674.jp2
1865,nbu_coreopsis_ver01/data/sn99021999/00579551308/1919090701/0927/002_0_98.jpg,1919-09-07,927,1,nbu_coreopsis_ver01,sn99021999,"[0.1614453904, 0.0282705039, 0.2772027198, 0.19090620290000002]",0.9803810716,"['Y""', 'Evening', 'Schools', 'Have', 'Big', 'Enrollment', 'For', 'Autumn', 'Season', 'o', 'C.', 'J.', 'SHAW.', 'Y.', 'M.', 'C.', 'A.', 'Educational', 'Secretary.']",Omaha [Neb.],['Nebraska--Douglas--Omaha'],Omaha daily bee.,Edward Rosewater,https://news-navigator.labs.loc.gov/data/nbu_coreopsis_ver01/data/sn99021999/00579551308/1919090701/0927/002_0_98.jpg,https://chroniclingamerica.loc.gov/data/batches/nbu_coreopsis_ver01/data/sn99021999/00579551308/1919090701/0927.jp2
1866,pst_geary_ver01/data/sn83045211/0023728785A/1919031901/0144/008_0_98.jpg,1919-03-19,144,1,pst_geary_ver01,sn83045211,"[0.2660298507, 0.0327924706, 0.6140215561, 0.2693895196]",0.9878284931,"['HORSE', 'TAKES', 'COUNT', 'WHILE', 'MOTORTRUCK', 'STANDS', 'BY', ""U'tlWAIJtf'.'M,lMJIIJJIJWi"", '-', ""'"", ""'glicKiSslllllllHllsHIHiilllHiHHIiilllHlllallllllllllHSHSsHII"", ""'-."", 'U-', '.HIV', ""IBHbiiiiiiH'-"", 'hUHBHBSIW', 'HIiVHHiHlliifliflrlllliiiiilH', 'I', ""iir.;''-"", 'fHIHiHBBHS&iHiBillilillilSp', '""', '-vx.vSBBJlKfB', 'H', '.', 's-fc', 'j?""', '.', 'tvs', '-', 'jB', 'Bv', ""'"", '.jlHKjAb,', '.A.', ""''sw."", ""'"", 'v', 'ii?""sW1Pt\'9', '!', ""'"", ',', 'ls', ""m'"", 'J', 'i-', 'iM5;', 'Vo', '""', '.,', '\'-;.t"",""\'-\'x,-!rv,\'j,', ',', '-,', '-', '$', 'i.v.v', ';', '-,1', 'This', 'plioloprapli,', 'made', 'by', 'an', 'Evening', 'Tublic', 'Ledger', 'ftaff', 'pliolopraplier,', 'strikingly', 'porlravs', 'the', 'inevitable', 'pajinp', 'of', 'the', 'liorec', 'as', 'a', 'beast', 'of', 'burden', 'anil', 'the', 'supplanting', 'of', 'these', 'long-sufferiiic', 'patient,', 'faithful', 'animals', 'by', 'the', 'more', 'powerful,', 'sure', 'ami', 'efficient', 'motortruck.', 'Scenes', 'such', 'as', 'this', 'arc', 'the', 'iinal', 'argument', 'ushering', 'in']",Philadelphia [Pa.],['Pennsylvania--Philadelphia--Philadelphia'],Evening public ledger. [volume],Public Ledger Co.,https://news-navigator.labs.loc.gov/data/pst_geary_ver01/data/sn83045211/0023728785A/1919031901/0144/008_0_98.jpg,https://chroniclingamerica.loc.gov/data/batches/pst_geary_ver01/data/sn83045211/0023728785A/1919031901/0144.jp2
1867,dlc_davis_ver02/data/sn83030214/00206532464/1919121402/0424/002_0_97.jpg,1919-12-14,424,2,dlc_davis_ver02,sn83030214,"[0.6024583915, 0.2859847507, 0.9897307134000001, 0.5044449906]",0.9762716293,"['.', 'p<oumnn', 'A', 'horseback', '""ring', 'around', 'a', 'rosie""?Har?', 'vard', 'students', 'learning', 'how', 'to', 'ride', 'in', 'the', 'and', 'tumble', 'of']",New York [N.Y.],['New York--New York--New York'],New-York tribune. [volume],New York Tribune,https://news-navigator.labs.loc.gov/data/dlc_davis_ver02/data/sn83030214/00206532464/1919121402/0424/002_0_97.jpg,https://chroniclingamerica.loc.gov/data/batches/dlc_davis_ver02/data/sn83030214/00206532464/1919121402/0424.jp2
1868,dlc_englishsetter_ver01/data/sn83045433/00280764036/1919062201/0291/007_0_98.jpg,1919-06-22,291,1,dlc_englishsetter_ver01,sn83045433,"[0.1298291625, 0.0225838572, 0.6279194108, 0.24589194400000003]",0.9871525168,"['BRAZILIAN', 'PRESIDENT-ELECT', 'ARRIVING', 'AT', 'UNION', 'STATION', '""SS/;', '-A*', 'Dr.', 'Epitacio', 'Pessoa', 'is', 'in', 'the', 'center', 'of', 'the', 'picture.', 'j', 'I', 'I', '|', 'i', 'I', '|', ';', 'j', '!']","Washington, D.C.",['District of Columbia--Washington'],The Washington herald. [volume],Washington Herald Co.,https://news-navigator.labs.loc.gov/data/dlc_englishsetter_ver01/data/sn83045433/00280764036/1919062201/0291/007_0_98.jpg,https://chroniclingamerica.loc.gov/data/batches/dlc_englishsetter_ver01/data/sn83045433/00280764036/1919062201/0291.jp2
1869,in_danvoorhees_ver01/data/sn87055779/00296021404/1919071101/0722/000_0_99.jpg,1919-07-11,722,1,in_danvoorhees_ver01,sn87055779,"[0.2913890496, 0.0637808798, 0.7512714272000001, 0.3335319572]",0.9974204302,"['V', 'V', ""'"", ',', ';', ""''"", '..', 'i', 'JA', '.i&tX', '""', '""', 'tjjr', 'IJm', '-A', 'right;-', 'CShAMP', 'CLARK,', 'SECRETARY', 'DAKiLS', 'SECRETARY', 'GLASS', ',', 'VICE', 'PRES.', '!', 'MARS', 'HALL', 'SECRETARIES', 'WILSON', 't', 'ÖÄKER', 'LANE:,', 'AOMIPCAL', 'WILSON', 'draa']","South Bend, Ind.",['Indiana--Saint Joseph--South Bend'],South Bend news-times.,News-Times Print. Co.,https://news-navigator.labs.loc.gov/data/in_danvoorhees_ver01/data/sn87055779/00296021404/1919071101/0722/000_0_99.jpg,https://chroniclingamerica.loc.gov/data/batches/in_danvoorhees_ver01/data/sn87055779/00296021404/1919071101/0722.jp2
1870,ct_kent_ver01/data/sn92051227/00415620664/1919102001/0311/007_0_95.jpg,1919-10-20,311,1,ct_kent_ver01,sn92051227,"[0.5932874216, 0.7226433083, 0.7205400026000001, 0.920741498]",0.9525637627,"['Gallerie,', 'and', 'the', 'Church', 'of', 'St.', '"":.', 'r', 'S', ""a.'A"", '4', ""'3"", 'COrYRIQHT', 'PRESS', 'fLl-USTRATINO', 'SERVICE,', 'N.', 'Y.', ""WORLD'S"", 'CHAMPION', 'BATTER', 'Babe', 'Ruth,', 'famous', 'baseball', 'play', 'er,', 'who', 'recently', 'beat', 'the', 'record', 'of', '""Buck""', 'Freeman,', 'formerly', 'the', 'un', 'disputed', 'holder', 'of', 'the', 'major', 'league', 'home', 'run', 'record', 'of', '25.', 'When', 'Ruth', 'achieved', 'this', 'feat,', 'he', 'broke', 'a', 'record', 'that', 'has', 'stood', 'for', '20', 'years.']","Bridgeport, Conn.",['Connecticut--Fairfield--Bridgeport'],The Bridgeport times and evening farmer.,Farmer Pub. Co.,https://news-navigator.labs.loc.gov/data/ct_kent_ver01/data/sn92051227/00415620664/1919102001/0311/007_0_95.jpg,https://chroniclingamerica.loc.gov/data/batches/ct_kent_ver01/data/sn92051227/00415620664/1919102001/0311.jp2
1871,pst_geary_ver01/data/sn83045211/00237287885/1919082101/0223/007_0_95.jpg,1919-08-21,223,1,pst_geary_ver01,sn83045211,"[0.6199366134000001, 0.7919775279, 0.733990366, 0.9763446686]",0.9523002505,"['MRS.', 'L.', 'A.', 'U.', 'HARR', 'Wid""', 'before', 'her', 'marriage', 'this', 'morning', 'was', 'Miss', 'Katherlne', 'K.', ',Cres8tnau,', 'daughter', 'of', 'Mr.', 'and', '""Mrs.', 'U.', 'Fra', 'Cressnian,', 'of', 'SHvllli', ""wmm'niiimifmfiQ&SsSsM""]",Philadelphia [Pa.],['Pennsylvania--Philadelphia--Philadelphia'],Evening public ledger. [volume],Public Ledger Co.,https://news-navigator.labs.loc.gov/data/pst_geary_ver01/data/sn83045211/00237287885/1919082101/0223/007_0_95.jpg,https://chroniclingamerica.loc.gov/data/batches/pst_geary_ver01/data/sn83045211/00237287885/1919082101/0223.jp2
1872,msar_emerald_ver02/data/sn87065645/00383344347/1919121301/0989/006_0_90.jpg,1919-12-13,989,1,msar_emerald_ver02,sn87065645,"[0.3367994133, 0.1249327201, 0.6017994467000001, 0.2520325141]",0.9059233069,[],"Rosedale, Miss.",['Mississippi--Bolivar--Rosedale'],The Bolivar County Democrat.,[s.n.],https://news-navigator.labs.loc.gov/data/msar_emerald_ver02/data/sn87065645/00383344347/1919121301/0989/006_0_90.jpg,https://chroniclingamerica.loc.gov/data/batches/msar_emerald_ver02/data/sn87065645/00383344347/1919121301/0989.jp2
1873,kyu_dubnium_ver01/data/sn86069313/00211104119/1919030701/0488/002_0_98.jpg,1919-03-07,488,1,kyu_dubnium_ver01,sn86069313,"[0.3602444792, 0.057162464700000006, 0.6433191663000001, 0.3988904365]",0.9891280532000001,"['-', '.', ""'."", '--', 'J', 'ih', '""\'', ""'"", '-.', "".L'ialaaaaLk"", ""',"", 'aaavCi', ""'aaHr-KrrKA"", 't', 'i', ""'"", 'jaaalaV-', '""tHfiVv', 'W', 'SwHtElfaHrafc', ""'--'',"", ""'"", 'HrP""', ""'"", 'i?TeT6ar!iliS', '""\'', ""'"", ""';'"", 'llSlr', 'iRv', '!fiaWaiw!iMp', ""'''"", '-', ""'"", ""'aflaaam."", 'X.', 'j4eaHaaOaHH3MHaW', 'daaaaaaa', 'rT', 't', 'AiaflaaaaaalaaVaaHaavKu', '.flaaaaaaa', ""'"", 'iwiaaaaLawRuavflHaaV', ""aaaaaaaLH'J"", 'HaMBflaaaMaSKflBOHr', 'Cu.tr.,1', ""l'lt,"", 'Ky', ',', 'M.inh.', ',', ""l'J19."", 'To', 'the', 'voters', 'of', 'Ohio', 'County:', 'At', 'tho', 'earnest', 'solicitation', 'of', 'a', 'number', 'of', 'the', 'leading', 'Republicans,', 'of', 'Muhlenberg', 'County,', '1', 'have', 'entered', 'the', 'race', 'for', 'the', 'nomination', 'for', 'Stato', 'Senator,', 'from', 'the', '7th', 'Senatorial', 'District,', 'or', 'Kentucky,', 'to', 'be', 'voted', 'for', 'at', 'the', 'regular', 'primary', 'election', 'on', 'Augut', 'Hud.,', '1919.', '.', 'In', 'keeping', 'with', 'the', 'rotary', 'policy,', 'of', 'this', 'district,', 'composed', 'of', 'Muh', 'lenburg,', 'Ohio', 'and', 'Butler', 'Counties,', 'It', 'Is', ""Muhlonburg's"", 'time', 'to', 'name', 'the', 'Candidate.']","Hartford, Ky.",['Kentucky--Ohio--Hartford'],The Hartford republican.,Barnett & Milligan,https://news-navigator.labs.loc.gov/data/kyu_dubnium_ver01/data/sn86069313/00211104119/1919030701/0488/002_0_98.jpg,https://chroniclingamerica.loc.gov/data/batches/kyu_dubnium_ver01/data/sn86069313/00211104119/1919030701/0488.jp2
